rebalance_date,portfolio,theme,leader_count,selected_count,capture_rate
2025-07-31,concentrated,Semiconductors,7,1,0.14285714285714285
2025-07-31,concentrated,Aerospace & Defense,2,0,0.0
2025-07-31,concentrated,Capital Goods - Machinery,5,0,0.0
2025-07-31,concentrated,Food & Staples Retailing,1,0,0.0
2025-07-31,concentrated,Internet Content & Information,2,0,0.0
2025-07-31,concentrated,Oil Gas & Consumable Fuels,1,0,0.0
2025-07-31,concentrated,Other,3,0,0.0
2025-07-31,main,Semiconductors,7,2,0.2857142857142857
2025-07-31,main,Tech Hardware & Storage,4,1,0.25
2025-07-31,main,Capital Goods - Machinery,5,1,0.2
2025-07-31,main,Aerospace & Defense,2,0,0.0
2025-07-31,main,Food & Staples Retailing,1,0,0.0
2025-07-31,main,Internet Content & Information,2,0,0.0
2025-07-31,main,Oil Gas & Consumable Fuels,1,0,0.0
2025-07-31,main,Other,3,0,0.0
2025-08-29,concentrated,Tech Hardware & Storage,4,2,0.5
2025-08-29,concentrated,Aerospace & Defense,1,0,0.0
2025-08-29,concentrated,Banks - Diversified,1,0,0.0
2025-08-29,concentrated,Capital Goods - Machinery,1,0,0.0
2025-08-29,concentrated,Construction & Engineering,1,0,0.0
2025-08-29,concentrated,Internet Content & Information,3,0,0.0
2025-08-29,concentrated,Metals & Mining,1,0,0.0
2025-08-29,concentrated,Other,5,0,0.0
2025-08-29,concentrated,Semiconductors,7,0,0.0
2025-08-29,concentrated,Specialty Retail,1,0,0.0
2025-08-29,main,Metals & Mining,1,1,1.0
2025-08-29,main,Tech Hardware & Storage,4,3,0.75
2025-08-29,main,Semiconductors,7,1,0.14285714285714285
2025-08-29,main,Aerospace & Defense,1,0,0.0
2025-08-29,main,Banks - Diversified,1,0,0.0
2025-08-29,main,Capital Goods - Machinery,1,0,0.0
2025-08-29,main,Construction & Engineering,1,0,0.0
2025-08-29,main,Internet Content & Information,3,0,0.0
2025-08-29,main,Other,5,0,0.0
2025-08-29,main,Specialty Retail,1,0,0.0
2025-09-30,concentrated,Communication Equipment,2,1,0.5
2025-09-30,concentrated,Tech Hardware & Storage,3,1,0.3333333333333333
2025-09-30,concentrated,Auto Manufacturers & Parts,1,0,0.0
2025-09-30,concentrated,Biotechnology,1,0,0.0
2025-09-30,concentrated,Internet Content & Information,2,0,0.0
2025-09-30,concentrated,Metals & Mining,1,0,0.0
2025-09-30,concentrated,Other,2,0,0.0
2025-09-30,concentrated,Semiconductors,8,0,0.0
2025-09-30,concentrated,Specialty Retail,2,0,0.0
2025-09-30,concentrated,Utilities,3,0,0.0
2025-09-30,main,Metals & Mining,1,1,1.0
2025-09-30,main,Tech Hardware & Storage,3,3,1.0
2025-09-30,main,Communication Equipment,2,1,0.5
2025-09-30,main,Semiconductors,8,3,0.375
2025-09-30,main,Auto Manufacturers & Parts,1,0,0.0
2025-09-30,main,Biotechnology,1,0,0.0
2025-09-30,main,Internet Content & Information,2,0,0.0
2025-09-30,main,Other,2,0,0.0
2025-09-30,main,Specialty Retail,2,0,0.0
2025-09-30,main,Utilities,3,0,0.0
2025-10-31,concentrated,Tech Hardware & Storage,4,1,0.25
2025-10-31,concentrated,Semiconductors,9,1,0.1111111111111111
2025-10-31,concentrated,Banks - Diversified,1,0,0.0
2025-10-31,concentrated,Biotechnology,2,0,0.0
2025-10-31,concentrated,Diagnostics & Research,2,0,0.0
2025-10-31,concentrated,Internet Content & Information,4,0,0.0
2025-10-31,concentrated,Metals & Mining,2,0,0.0
2025-10-31,concentrated,Other,2,0,0.0
2025-10-31,concentrated,Utilities,1,0,0.0
2025-10-31,main,Biotechnology,2,1,0.5
2025-10-31,main,Internet Content & Information,4,2,0.5
2025-10-31,main,Semiconductors,8,4,0.5
2025-10-31,main,Tech Hardware & Storage,4,2,0.5
2025-10-31,main,Banks - Diversified,1,0,0.0
2025-10-31,main,Diagnostics & Research,2,0,0.0
2025-10-31,main,Metals & Mining,2,0,0.0
2025-10-31,main,Other,2,0,0.0
2025-10-31,main,Utilities,1,0,0.0
2025-11-28,concentrated,Communication Equipment,2,2,1.0
2025-11-28,concentrated,Tech Hardware & Storage,2,1,0.5
2025-11-28,concentrated,Semiconductors,11,3,0.2727272727272727
2025-11-28,concentrated,Biotechnology,4,1,0.25
2025-11-28,concentrated,Capital Goods - Machinery,1,0,0.0
2025-11-28,concentrated,Diagnostics & Research,5,0,0.0
2025-11-28,concentrated,Metals & Mining,1,0,0.0
2025-11-28,concentrated,Other,1,0,0.0
2025-11-28,concentrated,Pharmaceuticals,1,0,0.0
2025-11-28,concentrated,Utilities,1,0,0.0
2025-11-28,main,Communication Equipment,2,2,1.0
2025-11-28,main,Tech Hardware & Storage,2,2,1.0
2025-11-28,main,Biotechnology,4,2,0.5
2025-11-28,main,Semiconductors,9,4,0.4444444444444444
2025-11-28,main,Capital Goods - Machinery,1,0,0.0
2025-11-28,main,Diagnostics & Research,5,0,0.0
2025-11-28,main,Metals & Mining,1,0,0.0
2025-11-28,main,Other,1,0,0.0
2025-11-28,main,Pharmaceuticals,1,0,0.0
2025-11-28,main,Utilities,1,0,0.0
2025-12-31,concentrated,Other,4,1,0.25
2025-12-31,concentrated,Semiconductors,4,1,0.25
2025-12-31,concentrated,Banks - Regional,1,0,0.0
2025-12-31,concentrated,Biotechnology,2,0,0.0
2025-12-31,concentrated,Consumer Finance,1,0,0.0
2025-12-31,concentrated,Diagnostics & Research,2,0,0.0
2025-12-31,concentrated,Internet Content & Information,2,0,0.0
2025-12-31,concentrated,Metals & Mining,1,0,0.0
2025-12-31,concentrated,Pharmaceuticals,1,0,0.0
2025-12-31,concentrated,Tech Hardware & Storage,1,0,0.0
2025-12-31,concentrated,Transportation & Logistics,6,0,0.0
2025-12-31,main,Biotechnology,2,2,1.0
2025-12-31,main,Internet Content & Information,2,1,0.5
2025-12-31,main,Other,4,1,0.25
2025-12-31,main,Semiconductors,4,1,0.25
2025-12-31,main,Banks - Regional,1,0,0.0
2025-12-31,main,Consumer Finance,1,0,0.0
2025-12-31,main,Diagnostics & Research,2,0,0.0
2025-12-31,main,Metals & Mining,1,0,0.0
2025-12-31,main,Pharmaceuticals,1,0,0.0
2025-12-31,main,Tech Hardware & Storage,1,0,0.0
2025-12-31,main,Transportation & Logistics,6,0,0.0
2026-01-30,concentrated,Banks - Regional,3,0,0.0
2026-01-30,concentrated,Communication Equipment,2,0,0.0
2026-01-30,concentrated,Metals & Mining,3,0,0.0
2026-01-30,concentrated,Oil Gas & Consumable Fuels,8,0,0.0
2026-01-30,concentrated,Other,1,0,0.0
2026-01-30,concentrated,Pharmaceuticals,1,0,0.0
2026-01-30,concentrated,Semiconductors,3,0,0.0
2026-01-30,concentrated,Transportation & Logistics,4,0,0.0
2026-01-30,main,Semiconductors,3,2,0.6666666666666666
2026-01-30,main,Banks - Regional,3,0,0.0
2026-01-30,main,Communication Equipment,2,0,0.0
2026-01-30,main,Metals & Mining,3,0,0.0
2026-01-30,main,Oil Gas & Consumable Fuels,8,0,0.0
2026-01-30,main,Other,1,0,0.0
2026-01-30,main,Pharmaceuticals,1,0,0.0
2026-01-30,main,Transportation & Logistics,4,0,0.0
2026-02-27,concentrated,Tech Hardware & Storage,1,1,1.0
2026-02-27,concentrated,Apparel & Luxury,2,0,0.0
2026-02-27,concentrated,Biotechnology,1,0,0.0
2026-02-27,concentrated,Capital Goods - Machinery,1,0,0.0
2026-02-27,concentrated,Communication Equipment,1,0,0.0
2026-02-27,concentrated,Metals & Mining,2,0,0.0
2026-02-27,concentrated,Oil Gas & Consumable Fuels,9,0,0.0
2026-02-27,concentrated,Pharmaceuticals,2,0,0.0
2026-02-27,concentrated,Semiconductors,3,0,0.0
2026-02-27,concentrated,Transportation & Logistics,3,0,0.0
2026-02-27,main,Tech Hardware & Storage,1,1,1.0
2026-02-27,main,Semiconductors,3,1,0.3333333333333333
2026-02-27,main,Oil Gas & Consumable Fuels,9,1,0.1111111111111111
2026-02-27,main,Apparel & Luxury,2,0,0.0
2026-02-27,main,Biotechnology,1,0,0.0
2026-02-27,main,Capital Goods - Machinery,1,0,0.0
2026-02-27,main,Communication Equipment,1,0,0.0
2026-02-27,main,Metals & Mining,2,0,0.0
2026-02-27,main,Pharmaceuticals,2,0,0.0
2026-02-27,main,Transportation & Logistics,3,0,0.0
2026-03-31,concentrated,Communication Equipment,4,0,0.0
2026-03-31,concentrated,Oil Gas & Consumable Fuels,19,0,0.0
2026-03-31,concentrated,Pharmaceuticals,2,0,0.0
2026-03-31,concentrated,Utilities,6,0,0.0
2026-03-31,main,Oil Gas & Consumable Fuels,17,1,0.058823529411764705
2026-03-31,main,Communication Equipment,3,0,0.0
2026-03-31,main,Pharmaceuticals,2,0,0.0
2026-03-31,main,Utilities,6,0,0.0
2026-04-30,concentrated,Capital Goods - Machinery,1,0,0.0
2026-04-30,concentrated,Communication Equipment,2,0,0.0
2026-04-30,concentrated,Equity REITs,1,0,0.0
2026-04-30,concentrated,Oil Gas & Consumable Fuels,13,0,0.0
2026-04-30,concentrated,Semiconductors,4,0,0.0
2026-04-30,concentrated,Transportation & Logistics,3,0,0.0
2026-04-30,concentrated,Utilities,1,0,0.0
2026-04-30,main,Semiconductors,8,4,0.5
2026-04-30,main,Capital Goods - Machinery,2,0,0.0
2026-04-30,main,Communication Equipment,4,0,0.0
2026-04-30,main,Equity REITs,2,0,0.0
2026-04-30,main,Oil Gas & Consumable Fuels,26,0,0.0
2026-04-30,main,Transportation & Logistics,6,0,0.0
2026-04-30,main,Utilities,2,0,0.0
