ticker,trade_count,win_rate,compound_realized_return,avg_realized_return,best_trade_return,worst_trade_return,avg_alpha_vs_benchmark,avg_holding_days,max_holding_days,dominant_exit_reason,churn_tag
TSCO,2,0.5,-0.04010455709779259,-0.0187400969099218,0.0358085466125548,-0.0732887404323984,-0.038127395781248796,15.5,31.0,single_period_hold,normal
DBX,1,0.0,-0.04332128027271753,-0.0433212802727175,-0.0433212802727175,-0.0433212802727175,-0.0401126512246562,31.0,31.0,scheduled_rebalance,normal
DIS,1,0.0,-0.04432820322834652,-0.0443282032283465,-0.0443282032283465,-0.0443282032283465,-0.0905664854944654,0.0,0.0,single_period_hold,normal
DPZ,2,0.5,-0.04535074903227254,-0.021168885343626404,0.0376622293127471,-0.0799999999999999,-0.06110070779592015,14.5,29.0,scheduled_rebalance,normal
FICO,4,0.25,-0.04703896823186193,-0.0095776762075888,0.10494298314798,-0.0799999999999999,0.009546352250592348,7.25,29.0,single_period_hold,unproductive_reentry_churn
QCOM,2,0.5,-0.04982386278112727,-0.023599925424525752,0.0328001491509484,-0.0799999999999999,-0.04576847777758405,0.0,0.0,single_period_hold,normal
MEDP,1,0.0,-0.051205014417341155,-0.0512050144173412,-0.0512050144173412,-0.0512050144173412,-0.0579336933563119,0.0,0.0,single_period_hold,normal
PG,6,0.5,-0.05417655083902506,-0.007731220516652982,0.0577842627258347,-0.0963734649013891,-0.05347781914265431,76.33333333333333,182.0,scheduled_rebalance,normal
NXST,1,0.0,-0.05591114986825918,-0.0559111498682592,-0.0559111498682592,-0.0559111498682592,-0.0208737856589453,31.0,31.0,scheduled_rebalance,normal
AXP,1,0.0,-0.06304297372977685,-0.0630429737297769,-0.0630429737297769,-0.0630429737297769,-0.0748559184449041,59.0,59.0,scheduled_rebalance,normal
EQT,2,0.5,-0.06447940481098768,-0.031564893919015104,0.0168702121619697,-0.0799999999999999,-0.04838589533001885,0.0,0.0,single_period_hold,normal
