rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,concentrated_selection_source,portfolio_defensive_rotation_action,market_circuit_state,market_circuit_multiplier,market_circuit_source_rebalance_date,market_circuit_target_book
2022-10-25,FANG,0.0861190976912356,DIAMONDBACK ENERGY INC,Energy,future_winner,preferred_final_label,neutral,normal,1.0,2022-09-30,True
2022-10-31,ORLY,0.2446384527408444,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-10-31,DKS,0.2160079454609067,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-10-31,JBL,0.118631803461737,JABIL INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-10-31,CHRD,0.1074007077871297,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-10-31,DTM,0.1062643868626791,DT MIDSTREAM INC,Energy,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2022-10-31,True
2022-10-31,WCC,0.105164323522036,WESCO INTERNATIONAL INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-10-31,CHH,0.1018923801646668,CHOICE HOTELS INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-11-03,ORLY,0.14678307164450663,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2022-10-31,True
2022-11-03,DKS,0.12960476727654402,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2022-10-31,True
2022-11-03,JBL,0.0711790820770422,JABIL INC,Information Technology,early_scout,preferred_final_label,neutral,caution,0.6,2022-10-31,True
2022-11-03,CHRD,0.06444042467227783,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2022-10-31,True
2022-11-03,DTM,0.06375863211760746,DT MIDSTREAM INC,Energy,early_scout,preferred_final_label,promote_monster_early,caution,0.6,2022-10-31,True
2022-11-03,WCC,0.06309859411322159,WESCO INTERNATIONAL INC,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2022-10-31,True
2022-11-03,CHH,0.06113542809880008,CHOICE HOTELS INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2022-10-31,True
2022-11-10,ORLY,0.2446384527408444,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-11-10,DKS,0.2160079454609067,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-11-10,JBL,0.118631803461737,JABIL INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-11-10,CHRD,0.1074007077871297,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-11-10,DTM,0.1062643868626791,DT MIDSTREAM INC,Energy,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2022-10-31,True
2022-11-10,WCC,0.105164323522036,WESCO INTERNATIONAL INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-11-10,CHH,0.1018923801646668,CHOICE HOTELS INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-10-31,True
2022-11-30,DKS,0.2152363353631688,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-11-30,True
2022-11-30,LNG,0.1754784041050173,CHENIERE ENERGY INC,Energy,future_winner,preferred_final_label,neutral,normal,1.0,2022-11-30,True
2022-11-30,CTAS,0.1646977694412711,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2022-11-30,True
2022-11-30,CPRT,0.1315424554834722,COPART INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2022-11-30,True
2022-11-30,COR,0.1080410238749583,CENCORA INC,Health Care,future_winner,preferred_final_label,neutral,normal,1.0,2022-11-30,True
2022-11-30,JBL,0.1056758798961052,JABIL INC,Information Technology,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2022-11-30,True
2022-11-30,FLEX,0.0993281318360068,FLEX LTD,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2022-11-30,True
2022-12-22,DKS,0.12914180121790128,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2022-11-30,True
2022-12-22,LNG,0.10528704246301038,CHENIERE ENERGY INC,Energy,future_winner,preferred_final_label,neutral,caution,0.6,2022-11-30,True
2022-12-22,CTAS,0.09881866166476265,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2022-11-30,True
2022-12-22,CPRT,0.07892547329008333,COPART INC,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2022-11-30,True
2022-12-22,COR,0.06482461432497498,CENCORA INC,Health Care,future_winner,preferred_final_label,neutral,caution,0.6,2022-11-30,True
2022-12-22,JBL,0.06340552793766312,JABIL INC,Information Technology,early_scout,preferred_final_label,promote_monster_early,caution,0.6,2022-11-30,True
2022-12-22,FLEX,0.05959687910160408,FLEX LTD,Information Technology,early_scout,preferred_final_label,neutral,caution,0.6,2022-11-30,True
2022-12-29,DKS,0.0538090838407922,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2022-11-30,True
2022-12-29,LNG,0.043869601026254326,CHENIERE ENERGY INC,Energy,future_winner,preferred_final_label,neutral,crisis,0.25,2022-11-30,True
2022-12-29,CTAS,0.041174442360317774,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,crisis,0.25,2022-11-30,True
2022-12-29,CPRT,0.03288561387086805,COPART INC,Industrials,early_scout,preferred_final_label,neutral,crisis,0.25,2022-11-30,True
2022-12-29,COR,0.027010255968739575,CENCORA INC,Health Care,future_winner,preferred_final_label,neutral,crisis,0.25,2022-11-30,True
2022-12-29,JBL,0.0264189699740263,JABIL INC,Information Technology,early_scout,preferred_final_label,promote_monster_early,crisis,0.25,2022-11-30,True
2022-12-29,FLEX,0.0248320329590017,FLEX LTD,Information Technology,early_scout,preferred_final_label,neutral,crisis,0.25,2022-11-30,True
2022-12-30,DKS,0.05135858243967405,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2022-12-30,True
2022-12-30,CTAS,0.048053415671069875,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,crisis,0.25,2022-12-30,True
2022-12-30,AEE,0.03432192707922978,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,crisis,0.25,2022-12-30,True
2022-12-30,EXP,0.031609685695233224,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,crisis,0.25,2022-12-30,True
2022-12-30,FICO,0.03114328122117085,FAIR ISAAC CORP,Information Technology,early_scout,preferred_final_label,neutral,crisis,0.25,2022-12-30,True
2022-12-30,CPRT,0.027229203404434674,COPART INC,Industrials,early_scout,preferred_final_label,neutral,crisis,0.25,2022-12-30,True
2022-12-30,JBL,0.026283904489187476,JABIL INC,Information Technology,early_scout,preferred_final_label,neutral,crisis,0.25,2022-12-30,True
2023-01-11,DKS,0.1232605978552177,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2022-12-30,True
2023-01-11,CTAS,0.1153281976105677,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2022-12-30,True
2023-01-11,AEE,0.08237262499015147,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2022-12-30,True
2023-01-11,EXP,0.07586324566855973,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,caution,0.6,2022-12-30,True
2023-01-11,FICO,0.07474387493081004,FAIR ISAAC CORP,Information Technology,early_scout,preferred_final_label,neutral,caution,0.6,2022-12-30,True
2023-01-11,CPRT,0.06535008817064321,COPART INC,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2022-12-30,True
2023-01-11,JBL,0.06308137077404993,JABIL INC,Information Technology,early_scout,preferred_final_label,neutral,caution,0.6,2022-12-30,True
2023-01-12,DKS,0.2054343297586962,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2022-12-30,True
2023-01-12,CTAS,0.1922136626842795,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2022-12-30,True
2023-01-12,AEE,0.1372877083169191,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2022-12-30,True
2023-01-12,EXP,0.1264387427809329,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2022-12-30,True
2023-01-12,FICO,0.1245731248846834,FAIR ISAAC CORP,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2022-12-30,True
2023-01-12,CPRT,0.1089168136177387,COPART INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2022-12-30,True
2023-01-12,JBL,0.1051356179567499,JABIL INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2022-12-30,True
2023-01-31,NOW,0.3790199517893069,SERVICENOW INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-01-31,True
2023-01-31,CPRT,0.1356293860972836,COPART INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-01-31,True
2023-01-31,OGE,0.1080873943512154,OGE ENERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2023-01-31,True
2023-01-31,COR,0.1029241577290094,CENCORA INC,Health Care,future_winner,preferred_final_label,neutral,normal,1.0,2023-01-31,True
2023-01-31,EXP,0.0996613040047531,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2023-01-31,True
2023-01-31,AVT,0.0994458214971343,AVNET INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-01-31,True
2023-01-31,GEN,0.0752319845312972,GEN DIGITAL INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-01-31,True
2023-02-28,ORLY,0.2839522859937171,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-02-28,True
2023-02-28,TSCO,0.1629123014438758,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-02-28,True
2023-02-28,MLI,0.1601011259613451,MUELLER INDUSTRIES INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-02-28,True
2023-02-28,DKS,0.1242697745489011,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-02-28,True
2023-02-28,HLI,0.097148104904872,HOULIHAN LOKEY INC CLASS A,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2023-02-28,True
2023-02-28,BLD,0.089201045672415,TOPBUILD CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-02-28,True
2023-02-28,MAS,0.0824153614748734,MASCO CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-02-28,True
2023-03-31,BKNG,0.3009836701949404,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-03-31,True
2023-03-31,ORLY,0.2074322603556244,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-03-31,True
2023-03-31,DKS,0.1214093368389686,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-03-31,True
2023-03-31,CTAS,0.1146908263134382,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-03-31,True
2023-03-31,TSCO,0.1022388275198743,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-03-31,True
2023-03-31,FSLR,0.0793195247199395,FIRST SOLAR INC,Information Technology,future_winner,preferred_final_label,neutral,normal,1.0,2023-03-31,True
2023-03-31,WSM,0.0739255540572142,WILLIAMS SONOMA INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-03-31,True
2023-04-28,ORLY,0.2371251254715275,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-04-28,True
2023-04-28,TSCO,0.175608337663826,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-04-28,True
2023-04-28,AN,0.1594275071798746,AUTONATION INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-04-28,True
2023-04-28,DKS,0.1254855512296122,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-04-28,True
2023-04-28,HLI,0.1125713848512051,HOULIHAN LOKEY INC CLASS A,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2023-04-28,True
2023-04-28,SSD,0.1021505246460492,SIMPSON MANUFACTURING INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-04-28,True
2023-04-28,BYD,0.0876315689579052,BOYD GAMING CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-04-28,True
2023-05-31,FLEX,0.2158553183309051,FLEX LTD,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-05-31,True
2023-05-31,ORLY,0.2040900606011246,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-05-31,True
2023-05-31,EXP,0.1437121931205001,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2023-05-31,True
2023-05-31,DKS,0.1401611780214584,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-05-31,True
2023-05-31,CXT,0.1332425987172152,CRANE NXT,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-05-31,True
2023-05-31,TER,0.1319369265662052,TERADYNE INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-05-31,True
2023-05-31,NOW,0.0310017246425913,SERVICENOW INC,Information Technology,early_scout,monster_extreme_early,promote_monster_early,normal,1.0,2023-05-31,True
2023-06-30,ORLY,0.2930220652313781,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-06-30,True
2023-06-30,DKS,0.1467114368313976,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-06-30,True
2023-06-30,ODFL,0.1342501967219071,OLD DOMINION FREIGHT LINE INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-06-30,True
2023-06-30,EXP,0.1253321378816407,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2023-06-30,True
2023-06-30,LPX,0.106398991840897,LOUISIANA PACIFIC CORP,Materials,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2023-06-30,True
2023-06-30,TER,0.0984227384162768,TERADYNE INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-06-30,True
2023-06-30,WSM,0.0958624330765025,WILLIAMS SONOMA INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-06-30,True
2023-07-31,NOW,0.2454906381108364,SERVICENOW INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-07-31,True
2023-07-31,BKNG,0.1754666058921209,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-07-31,True
2023-07-31,ORLY,0.1617760639324098,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-07-31,True
2023-07-31,EXP,0.116050447699773,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2023-07-31,True
2023-07-31,DKS,0.1077379090836414,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-07-31,True
2023-07-31,TER,0.0999673406472167,TERADYNE INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-07-31,True
2023-07-31,DECK,0.0935109946340016,DECKERS OUTDOOR CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-07-31,True
2023-08-31,EXE,0.1906740377083773,EXPAND ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2023-08-31,True
2023-08-31,ORLY,0.1724685448596646,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-08-31,True
2023-08-31,STLD,0.1669685079238406,STEEL DYNAMICS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2023-08-31,True
2023-08-31,EXP,0.1594391416856274,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2023-08-31,True
2023-08-31,DTM,0.1209749378465687,DT MIDSTREAM INC,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2023-08-31,True
2023-08-31,WSM,0.1122370269709129,WILLIAMS SONOMA INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-08-31,True
2023-08-31,ALSN,0.0772378030050083,ALLISON TRANSMISSION HOLDINGS INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-08-31,True
2023-09-29,STLD,0.1953423881098496,STEEL DYNAMICS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2023-09-29,True
2023-09-29,ORLY,0.167880620952296,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-09-29,True
2023-09-29,EXE,0.1628222985921715,EXPAND ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2023-09-29,True
2023-09-29,DTM,0.1578423390330532,DT MIDSTREAM INC,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2023-09-29,True
2023-09-29,FANG,0.1324755550834226,DIAMONDBACK ENERGY INC,Energy,future_winner,preferred_final_label,neutral,normal,1.0,2023-09-29,True
2023-09-29,CHRD,0.0950461465062821,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2023-09-29,True
2023-09-29,WSM,0.0885906517229249,WILLIAMS SONOMA INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-09-29,True
2023-10-31,ORLY,0.2462573545474874,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-10-31,True
2023-10-31,STLD,0.2227141918586851,STEEL DYNAMICS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2023-10-31,True
2023-10-31,DINO,0.1287549271274924,HF SINCLAIR CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2023-10-31,True
2023-10-31,CHRD,0.1164985877867074,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2023-10-31,True
2023-10-31,HII,0.1118382258750601,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-10-31,True
2023-10-31,WSM,0.0912946944488545,WILLIAMS SONOMA INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-10-31,True
2023-10-31,BR,0.0826420183557127,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-10-31,True
2023-11-30,PANW,0.1909237736337412,PALO ALTO NETWORKS INC,Information Technology,future_winner,preferred_final_label,neutral,normal,1.0,2023-11-30,True
2023-11-30,CTAS,0.1732591701837463,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-11-30,True
2023-11-30,DKS,0.1612377745149796,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-11-30,True
2023-11-30,AIZ,0.1340111932603526,ASSURANT INC,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2023-11-30,True
2023-11-30,EXPE,0.1294537847175031,EXPEDIA GROUP INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-11-30,True
2023-11-30,ACI,0.1078644398316041,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2023-11-30,True
2023-11-30,PTC,0.103249863858073,PTC INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-11-30,True
2023-12-29,CTAS,0.1983976467298229,CINTAS CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-12-29,True
2023-12-29,PTC,0.1901092095984639,PTC INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2023-12-29,True
2023-12-29,DKS,0.1738112728744591,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-12-29,True
2023-12-29,ACI,0.1521999622004402,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2023-12-29,True
2023-12-29,AIZ,0.119725893248915,ASSURANT INC,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2023-12-29,True
2023-12-29,RL,0.0891089630580468,RALPH LAUREN CORP CLASS A,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2023-12-29,True
2023-12-29,BR,0.0766470522898519,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2023-12-29,True
2024-01-31,NOW,0.2355084421340935,SERVICENOW INC,Information Technology,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2024-01-31,True
2024-01-31,PANW,0.1769004170688978,PALO ALTO NETWORKS INC,Information Technology,future_winner,preferred_final_label,neutral,normal,1.0,2024-01-31,True
2024-01-31,FDS,0.1465010627040772,FACTSET RESEARCH SYSTEMS INC,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2024-01-31,True
2024-01-31,DKS,0.1324918828479553,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-01-31,True
2024-01-31,ORLY,0.1218100193211779,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-01-31,True
2024-01-31,PTC,0.1087461647312163,PTC INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2024-01-31,True
2024-01-31,AIZ,0.0780420111925816,ASSURANT INC,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2024-01-31,True
2024-02-29,DKS,0.1984740964180017,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-02-29,True
2024-02-29,UAL,0.1862646667157859,UNITED AIRLINES HOLDINGS INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-02-29,True
2024-02-29,DAL,0.1594032363568617,DELTA AIR LINES INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-02-29,True
2024-02-29,CHRD,0.1235556554214794,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-02-29,True
2024-02-29,JBHT,0.116169306015881,JB HUNT TRANSPORT SERVICES INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-02-29,True
2024-02-29,AGCO,0.1086663661209537,AGCO CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-02-29,True
2024-02-29,CPAY,0.1074666729510365,CORPAY INC,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2024-02-29,True
2024-03-28,FAST,0.1591587631212503,FASTENAL,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-03-28,True
2024-03-28,CHRD,0.1554754500571718,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-03-28,True
2024-03-28,FDS,0.1444403886058461,FACTSET RESEARCH SYSTEMS INC,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2024-03-28,True
2024-03-28,DTM,0.1403069719818976,DT MIDSTREAM INC,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-03-28,True
2024-03-28,EXE,0.1395579664565576,EXPAND ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-03-28,True
2024-03-28,AM,0.136057327907775,ANTERO MIDSTREAM CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-03-28,True
2024-03-28,TSCO,0.1250031318695015,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-03-28,True
2024-04-19,FAST,0.09549525787275018,FASTENAL,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2024-03-28,True
2024-04-19,CHRD,0.09328527003430308,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2024-03-28,True
2024-04-19,FDS,0.08666423316350766,FACTSET RESEARCH SYSTEMS INC,Financials,early_scout,preferred_final_label,neutral,caution,0.6,2024-03-28,True
2024-04-19,DTM,0.08418418318913855,DT MIDSTREAM INC,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2024-03-28,True
2024-04-19,EXE,0.08373477987393456,EXPAND ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2024-03-28,True
2024-04-19,AM,0.081634396744665,ANTERO MIDSTREAM CORP,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2024-03-28,True
2024-04-19,TSCO,0.07500187912170089,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2024-03-28,True
2024-04-30,CMG,0.2227808417641762,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2024-04-30,True
2024-04-30,CMS,0.07970329467739194,CMS ENERGY CORP,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2024-04-30,True
2024-04-30,TSCO,0.06711495330382464,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2024-04-30,True
2024-04-30,DKS,0.061559615313724496,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2024-04-30,True
2024-04-30,UTHR,0.05825771175062897,UNITED THERAPEUTICS CORP,Health Care,early_scout,preferred_final_label,neutral,caution,0.6,2024-04-30,True
2024-04-30,ORLY,0.05740298972805408,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2024-04-30,True
2024-04-30,AGCO,0.05318059346219952,AGCO CORP,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2024-04-30,True
2024-05-03,CMG,0.3713014029402937,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-04-30,True
2024-05-03,CMS,0.1328388244623199,CMS ENERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2024-04-30,True
2024-05-03,TSCO,0.1118582555063744,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-04-30,True
2024-05-03,DKS,0.1025993588562075,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-04-30,True
2024-05-03,UTHR,0.0970961862510483,UNITED THERAPEUTICS CORP,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-04-30,True
2024-05-03,ORLY,0.0956716495467568,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-04-30,True
2024-05-03,AGCO,0.0886343224369992,AGCO CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-04-30,True
