ticker,date,bull_count,bear_count,bull_delta,bear_delta,event_type,fwd_21d_pct,fwd_63d_pct,fwd_126d_pct
PNW,2026-03-01,6,0,0,0,no_change,0.24925224327019269,,
PNW,2026-04-01,7,0,1,0,upgrade_1,,,
PODD,2026-02-01,30,1,-1,1,downgrade_1,-5.461084398577065,,
PODD,2026-03-01,31,1,1,0,upgrade_1,-15.65224443453227,,
PODD,2026-04-01,31,1,0,0,no_change,,,
POOL,2026-02-01,11,1,1,0,upgrade_1,-12.936361131882402,,
POOL,2026-03-01,11,1,0,0,no_change,-11.748393344484553,,
POOL,2026-04-01,11,1,0,0,no_change,,,
POST,2026-02-01,13,0,0,0,no_change,4.251783794350494,,
POST,2026-03-01,13,0,0,0,no_change,-8.56067732831608,,
POST,2026-04-01,13,0,0,0,no_change,,,
PPC,2026-02-01,5,0,0,0,no_change,-3.3663822919068553,,
PPC,2026-03-01,5,0,0,0,no_change,-13.253012048192769,,
PPC,2026-04-01,5,0,0,0,no_change,,,
PPG,2026-02-01,15,0,0,0,no_change,2.2053100406469017,,
PPG,2026-03-01,15,0,0,0,no_change,-15.778372677861608,,
PPG,2026-04-01,15,0,0,0,no_change,,,
PPL,2026-02-01,14,0,0,0,no_change,5.517241379310356,,
PPL,2026-03-01,14,0,0,0,no_change,-2.4628014366341544,,
PPL,2026-04-01,15,0,1,0,upgrade_1,,,
PR,2026-02-01,29,0,0,0,no_change,14.011159330440194,,
PR,2026-03-01,29,0,0,0,no_change,17.49589939857845,,
PR,2026-04-01,30,0,1,0,upgrade_1,,,
PRGO,2026-02-01,6,0,0,0,no_change,-19.84517945109078,,
PRGO,2026-03-01,6,0,0,0,no_change,-26.475037821482605,,
PRGO,2026-04-01,6,0,0,0,no_change,,,
PRI,2026-02-01,6,0,0,0,no_change,-0.7223236009732514,,
PRI,2026-03-01,6,0,0,0,no_change,-2.601908065915004,,
PRI,2026-04-01,6,0,0,0,no_change,,,
PRMB,2026-02-01,15,0,-1,0,downgrade_1,21.488912354804658,,
PRMB,2026-03-01,15,0,0,0,no_change,-18.606701940035265,,
PRMB,2026-04-01,16,0,1,0,upgrade_1,,,
PRU,2026-02-01,5,1,0,0,no_change,-11.124111241112411,,
PRU,2026-03-01,2,7,-3,6,downgrade_wave_3,-3.9642203699938983,,
PRU,2026-04-01,2,7,0,0,no_change,,,
PSA,2026-02-01,12,0,-3,0,downgrade_wave_3,10.84398421376589,,
PSA,2026-03-01,10,0,-2,0,downgrade_wave_2,-13.655311665472547,,
PSA,2026-04-01,10,0,0,0,no_change,,,
PSN,2026-02-01,14,0,0,0,no_change,-4.852983157293755,,
PSN,2026-03-01,14,0,0,0,no_change,-20.893939393939398,,
PSN,2026-04-01,14,0,0,0,no_change,,,
PSX,2026-02-01,13,0,0,0,no_change,11.29841181387572,,
PSX,2026-03-01,13,1,0,1,no_change,19.74988660662216,,
PSX,2026-04-01,13,1,0,0,no_change,,,
PTC,2026-02-01,14,0,0,0,no_change,4.464228527509118,,
PTC,2026-03-01,14,1,0,1,no_change,-10.811673797815956,,
PTC,2026-04-01,15,1,1,0,upgrade_1,,,
PVH,2026-02-01,11,0,0,0,no_change,6.735086593970507,,
PVH,2026-03-01,11,0,0,0,no_change,-2.9737609329445913,,
PVH,2026-04-01,11,0,0,0,no_change,,,
PWR,2026-02-01,24,0,1,0,upgrade_1,19.250784821861245,,
PWR,2026-03-01,25,0,1,0,upgrade_1,-5.2035234780137944,,
PWR,2026-04-01,26,0,1,0,upgrade_1,,,
PYPL,2026-02-01,20,5,-1,1,downgrade_1,-11.97570696526854,,
PYPL,2026-03-01,15,4,-5,-1,downgrade_wave_3,-3.332611988747025,,
PYPL,2026-04-01,16,4,1,0,upgrade_1,,,
QCOM,2026-02-01,23,1,-1,0,downgrade_1,-8.879213668447793,,
QCOM,2026-03-01,21,1,-2,0,downgrade_wave_2,-10.7403765102557,,
QCOM,2026-04-01,19,3,-2,2,downgrade_wave_2,,,
QGEN,2026-02-01,10,0,-1,0,downgrade_1,-11.216694615241297,,
QGEN,2026-03-01,10,0,0,0,no_change,-21.0441767068273,,
QGEN,2026-04-01,11,0,1,0,upgrade_1,,,
QRVO,2026-02-01,9,0,0,0,no_change,4.045576750736135,,
QRVO,2026-03-01,9,0,0,0,no_change,-8.299155609167686,,
QRVO,2026-04-01,9,0,0,0,no_change,,,
QS,2026-02-01,0,10,0,0,no_change,-26.101694915254235,,
QS,2026-03-01,0,9,0,-1,no_change,-13.8728323699422,,
QS,2026-04-01,0,9,0,0,no_change,,,
QSR,2026-02-01,13,0,0,0,no_change,7.687714584266314,,
QSR,2026-03-01,13,0,0,0,no_change,2.8587365778831586,,
QSR,2026-04-01,14,0,1,0,upgrade_1,,,
QXO,2026-02-01,19,0,0,0,no_change,-1.036970243462576,,
QXO,2026-03-01,19,0,0,0,no_change,-23.966597077244256,,
QXO,2026-04-01,20,0,1,0,upgrade_1,,,
R,2026-02-01,14,0,0,0,no_change,11.355081555834378,,
R,2026-03-01,13,0,-1,0,downgrade_1,-11.170788951074206,,
R,2026-04-01,13,0,0,0,no_change,,,
RAL,2026-02-01,9,1,0,0,no_change,-13.573720974136293,,
RAL,2026-03-01,10,1,1,0,upgrade_1,-14.033558509479182,,
RAL,2026-04-01,10,1,0,0,no_change,,,
RARE,2026-02-01,25,0,0,0,no_change,-8.309098462816788,,
RARE,2026-03-01,25,0,0,0,no_change,-17.486105173150925,,
RARE,2026-04-01,23,0,-2,0,downgrade_wave_2,,,
RBA,2026-02-01,9,0,0,0,no_change,-11.490710574975783,,
RBA,2026-03-01,10,0,1,0,upgrade_1,-6.477812995245635,,
RBA,2026-04-01,10,0,0,0,no_change,,,
RBC,2026-02-01,9,0,0,0,no_change,13.791102127404088,,
RBC,2026-03-01,9,0,0,0,no_change,-8.949159605500757,,
RBC,2026-04-01,9,0,0,0,no_change,,,
RBLX,2026-02-01,30,1,1,0,upgrade_1,1.840024330900225,,
RBLX,2026-03-01,33,1,3,0,upgrade_wave_3,-24.39557238566852,,
RBLX,2026-04-01,33,1,0,0,no_change,,,
RBRK,2026-02-01,28,0,1,0,upgrade_1,-3.717605004468283,,
RBRK,2026-03-01,29,0,1,0,upgrade_1,-12.278675904541958,,
RBRK,2026-04-01,30,0,1,0,upgrade_1,,,
RCL,2026-02-01,26,0,1,0,upgrade_1,-7.189280763899575,,
RCL,2026-03-01,26,0,0,0,no_change,-15.947388731669665,,
RCL,2026-04-01,26,0,0,0,no_change,,,
RDDT,2026-02-01,24,1,1,0,upgrade_1,-19.18233760470406,,
RDDT,2026-03-01,24,1,0,0,no_change,-14.868664700637824,,
RDDT,2026-04-01,24,1,0,0,no_change,,,
REG,2026-02-01,15,0,0,0,no_change,9.455194181418957,,
REG,2026-03-01,15,0,0,0,no_change,-5.20253164556962,,
REG,2026-04-01,15,0,0,0,no_change,,,
REGN,2026-02-01,27,0,1,-1,upgrade_1,3.400094409602805,,
REGN,2026-03-01,27,0,0,0,no_change,-4.1424130387503695,,
REGN,2026-04-01,30,0,3,0,upgrade_wave_3,,,
REXR,2026-02-01,11,1,0,0,no_change,-8.33950160375031,,
REXR,2026-03-01,11,1,0,0,no_change,-12.943688283960508,,
REXR,2026-04-01,11,1,0,0,no_change,,,
REYN,2026-02-01,7,0,-1,0,downgrade_1,2.114803625377637,,
REYN,2026-03-01,7,0,0,0,no_change,-15.356711003627566,,
REYN,2026-04-01,7,0,0,0,no_change,,,
RF,2026-02-01,16,3,-1,2,downgrade_1,-2.6666666666666727,,
RF,2026-03-01,16,3,0,0,no_change,-9.306503772906938,,
RF,2026-04-01,16,3,0,0,no_change,,,
RGA,2026-02-01,9,1,0,0,no_change,4.976572133168933,,
RGA,2026-03-01,9,1,0,0,no_change,-7.180271635841084,,
RGA,2026-04-01,9,1,0,0,no_change,,,
RGEN,2026-02-01,23,0,0,0,no_change,-17.613978710584455,,
RGEN,2026-03-01,23,0,0,0,no_change,-13.392371630544552,,
RGEN,2026-04-01,23,0,0,0,no_change,,,
RGLD,2026-02-01,14,1,-1,0,downgrade_1,6.714519008013364,,
RGLD,2026-03-01,15,1,1,0,upgrade_1,-20.35758364188266,,
RGLD,2026-04-01,15,1,0,0,no_change,,,
RH,2026-02-01,13,3,0,0,no_change,-21.616456269174677,,
RH,2026-03-01,13,3,0,0,no_change,-20.33069820771226,,
RH,2026-04-01,13,3,0,0,no_change,,,
RHI,2026-02-01,2,10,0,0,no_change,-29.933545218145042,,
RHI,2026-03-01,2,9,0,-1,no_change,5.487305487305494,,
RHI,2026-04-01,2,9,0,0,no_change,,,
RITM,2026-02-01,15,0,0,0,no_change,-9.049360146252283,,
RITM,2026-03-01,15,0,0,0,no_change,-8.557213930348272,,
RITM,2026-04-01,15,0,0,0,no_change,,,
RIVN,2026-02-01,16,6,0,2,no_change,2.3728813559322104,,
RIVN,2026-03-01,17,5,1,-1,upgrade_1,-5.47945205479452,,
RIVN,2026-04-01,19,6,2,1,upgrade_wave_2,,,
RJF,2026-02-01,8,0,1,0,upgrade_1,-7.295309296997477,,
RJF,2026-03-01,8,0,0,0,no_change,-7.963156519466963,,
RJF,2026-04-01,8,0,0,0,no_change,,,
RKLB,2026-02-01,17,0,1,0,upgrade_1,-12.414137629574117,,
RKLB,2026-03-01,17,0,0,0,no_change,-16.960926193921843,,
RKLB,2026-04-01,19,0,2,0,upgrade_wave_2,,,
RKT,2026-02-01,8,0,0,0,no_change,-8.36586726157278,,
RKT,2026-03-01,8,0,0,0,no_change,-25.838372732270486,,
RKT,2026-04-01,8,0,0,0,no_change,,,
RL,2026-02-01,23,0,1,0,upgrade_1,2.113692312045501,,
RL,2026-03-01,23,0,0,0,no_change,-9.928295642581354,,
RL,2026-04-01,24,0,1,0,upgrade_1,,,
RLI,2026-02-01,4,0,3,-6,upgrade_wave_3,8.317645045353416,,
RLI,2026-03-01,4,0,0,0,no_change,-8.00706033376124,,
RLI,2026-04-01,4,0,0,0,no_change,,,
RMD,2026-02-01,16,1,0,0,no_change,-0.011613952227951252,,
RMD,2026-03-01,16,1,0,0,no_change,-14.13798485912745,,
RMD,2026-04-01,15,1,-1,0,downgrade_1,,,
RNG,2026-02-01,9,0,0,0,no_change,42.27202472952087,,
RNG,2026-03-01,9,0,0,0,no_change,-0.6310013717421237,,
RNG,2026-04-01,10,0,1,0,upgrade_1,,,
RNR,2026-02-01,8,1,0,0,no_change,7.092651757188495,,
RNR,2026-03-01,6,1,-2,0,downgrade_wave_2,-2.2713747272366636,,
RNR,2026-04-01,6,1,0,0,no_change,,,
ROIV,2026-02-01,16,0,0,0,no_change,28.815911193339506,,
ROIV,2026-03-01,16,0,0,0,no_change,-8.742225293711126,,
ROIV,2026-04-01,17,0,1,0,upgrade_1,,,
ROK,2026-02-01,18,0,0,0,no_change,-5.4903355863868075,,
ROK,2026-03-01,18,0,0,0,no_change,-14.46557859860106,,
ROK,2026-04-01,17,0,-1,0,downgrade_1,,,
ROKU,2026-02-01,29,0,1,0,upgrade_1,-1.1869747899159733,,
ROKU,2026-03-01,32,0,3,0,upgrade_wave_3,-10.344477187277711,,
ROKU,2026-04-01,33,0,1,0,upgrade_1,,,
ROL,2026-02-01,14,1,0,1,no_change,-5.004736343542793,,
ROL,2026-03-01,14,1,0,0,no_change,-12.892100509114801,,
ROL,2026-04-01,14,0,0,-1,no_change,,,
ROP,2026-02-01,11,3,-5,1,downgrade_wave_3,-4.102577916655448,,
ROP,2026-03-01,11,3,0,0,no_change,0.6362050724844748,,
ROP,2026-04-01,11,3,0,0,no_change,,,
ROST,2026-02-01,18,0,1,0,upgrade_1,4.765438642989661,,
ROST,2026-03-01,18,0,0,0,no_change,1.5318031511379226,,
ROST,2026-04-01,19,0,1,0,upgrade_1,,,
RPM,2026-02-01,16,0,1,0,upgrade_1,1.832460732984309,,
RPM,2026-03-01,16,0,0,0,no_change,-14.072905713284268,,
RPM,2026-04-01,17,0,1,0,upgrade_1,,,
RPRX,2026-02-01,13,0,1,0,upgrade_1,13.915547024952012,,
RPRX,2026-03-01,14,0,1,0,upgrade_1,0.3462454014282468,,
RPRX,2026-04-01,14,0,0,0,no_change,,,
RRC,2026-02-01,9,1,-2,0,downgrade_wave_2,9.696169088507279,,
RRC,2026-03-01,9,1,0,0,no_change,11.942829457364335,,
RRC,2026-04-01,9,1,0,0,no_change,,,
RRX,2026-02-01,13,0,0,0,no_change,33.034055727554176,,
RRX,2026-03-01,13,0,0,0,no_change,-19.363743325187798,,
RRX,2026-04-01,12,0,-1,0,downgrade_1,,,
RS,2026-02-01,11,0,0,0,no_change,-4.731411229135041,,
RS,2026-03-01,9,0,-2,0,downgrade_wave_2,-4.799771892028881,,
RS,2026-04-01,9,0,0,0,no_change,,,
RSG,2026-02-01,20,0,1,0,upgrade_1,7.987354130828961,,
RSG,2026-03-01,20,0,0,0,no_change,-3.1965065502183365,,
RSG,2026-04-01,20,0,0,0,no_change,,,
RTX,2026-02-01,17,1,-1,1,downgrade_1,2.78206340516598,,
RTX,2026-03-01,17,3,0,2,no_change,-7.634981739216262,,
RTX,2026-04-01,17,3,0,0,no_change,,,
RVMD,2026-02-01,26,0,0,0,no_change,3.6513666838576597,,
RVMD,2026-03-01,26,0,0,0,no_change,-9.125661634973536,,
RVMD,2026-04-01,26,0,0,0,no_change,,,
RVTY,2026-02-01,15,1,0,0,no_change,-11.810661764705877,,
RVTY,2026-03-01,15,1,0,0,no_change,-13.76258773268233,,
RVTY,2026-04-01,15,0,0,-1,no_change,,,
RYAN,2026-02-01,17,1,0,0,no_change,-17.253521126760564,,
RYAN,2026-03-01,16,1,-1,0,downgrade_1,-16.21346886912326,,
RYAN,2026-04-01,17,1,1,0,upgrade_1,,,
RYN,2026-02-01,4,0,0,0,no_change,-4.353562005277034,,
RYN,2026-03-01,5,0,1,0,upgrade_1,-4.141461144718461,,
RYN,2026-04-01,5,0,0,0,no_change,,,
S,2026-02-01,28,1,-1,0,downgrade_1,-5.078683834048647,,
S,2026-03-01,28,1,0,0,no_change,-3.8871951219512146,,
S,2026-04-01,28,0,0,-1,no_change,,,
SAIA,2026-02-01,16,0,0,0,no_change,23.646489682563377,,
SAIA,2026-03-01,15,1,-1,1,downgrade_1,-17.11438367991317,,
SAIA,2026-04-01,14,1,-1,0,downgrade_1,,,
SAIC,2026-02-01,2,5,0,0,no_change,-7.2130503144654075,,
SAIC,2026-03-01,2,5,0,0,no_change,2.7530890960329346,,
SAIC,2026-04-01,2,5,0,0,no_change,,,
SAIL,2026-02-01,23,1,0,0,no_change,-9.496494582536652,,
SAIL,2026-03-01,24,1,1,0,upgrade_1,-11.702127659574469,,
SAIL,2026-04-01,25,1,1,0,upgrade_1,,,
SAM,2026-02-01,1,7,0,0,no_change,5.921730175077244,,
SAM,2026-03-01,1,7,0,0,no_change,1.344915777405431,,
SAM,2026-04-01,1,7,0,0,no_change,,,
SARO,2026-02-01,13,0,0,0,no_change,-3.787633538361934,,
SARO,2026-03-01,13,0,0,0,no_change,-18.11688311688312,,
SARO,2026-04-01,14,0,1,0,upgrade_1,,,
SBAC,2026-02-01,15,0,0,0,no_change,7.207647601977074,,
SBAC,2026-03-01,15,0,0,0,no_change,-15.574666931795578,,
SBAC,2026-04-01,15,0,0,0,no_change,,,
SBUX,2026-02-01,24,5,1,0,upgrade_1,5.144100054377376,,
SBUX,2026-03-01,24,5,0,0,no_change,-11.528259538869612,,
SBUX,2026-04-01,22,6,-2,1,downgrade_wave_2,,,
SCCO,2026-02-01,2,8,0,2,no_change,8.359604875998317,,
SCCO,2026-03-01,2,9,0,1,no_change,-27.036188731103994,,
SCCO,2026-04-01,2,9,0,0,no_change,,,
SCHW,2026-02-01,22,1,1,0,upgrade_1,-8.352578906851427,,
SCHW,2026-03-01,23,1,1,0,upgrade_1,-2.2478991596638687,,
SCHW,2026-04-01,23,1,0,0,no_change,,,
SCI,2026-02-01,10,0,1,0,upgrade_1,6.204152679348485,,
SCI,2026-03-01,10,0,0,0,no_change,-3.1361368496079844,,
SCI,2026-04-01,10,0,0,0,no_change,,,
SEIC,2026-02-01,9,0,0,0,no_change,-5.896414342629475,,
SEIC,2026-03-01,10,0,1,0,upgrade_1,-5.05410723069356,,
SEIC,2026-04-01,10,0,0,0,no_change,,,
SF,2026-02-01,10,0,-1,0,downgrade_1,-39.38361719383617,,
SF,2026-03-01,10,0,0,0,no_change,-2.957461174881837,,
SF,2026-04-01,10,0,0,0,no_change,,,
SFD,2026-02-01,9,0,0,0,no_change,1.673640167364021,,
SFD,2026-03-01,9,0,0,0,no_change,8.88263665594855,,
SFD,2026-04-01,9,0,0,0,no_change,,,
SFM,2026-02-01,11,0,0,0,no_change,9.984487378366946,,
SFM,2026-03-01,11,0,0,0,no_change,4.589143089210768,,
SFM,2026-04-01,11,0,0,0,no_change,,,
SGI,2026-02-01,10,0,0,0,no_change,-1.9578827546955058,,
SGI,2026-03-01,10,0,0,0,no_change,-22.500279298402415,,
SGI,2026-04-01,11,0,1,0,upgrade_1,,,
SHC,2026-02-01,12,0,2,0,upgrade_wave_2,-13.355408388520985,,
SHC,2026-03-01,12,0,0,0,no_change,-18.461538461538463,,
SHC,2026-04-01,12,0,0,0,no_change,,,
SHW,2026-02-01,19,0,-1,0,downgrade_1,-1.6382810737649467,,
SHW,2026-03-01,19,0,0,0,no_change,-12.876803000634329,,
SHW,2026-04-01,19,0,0,0,no_change,,,
SIRI,2026-02-01,4,9,0,0,no_change,9.140049140049133,,
SIRI,2026-03-01,3,8,-1,-1,downgrade_1,3.642987249544638,,
SIRI,2026-04-01,4,8,1,0,upgrade_1,,,
SITE,2026-02-01,12,1,1,0,upgrade_1,-2.3686777204960374,,
SITE,2026-03-01,12,0,0,-1,no_change,-9.027923577577146,,
SITE,2026-04-01,12,0,0,0,no_change,,,
SJM,2026-02-01,10,0,-1,0,downgrade_1,7.14285714285714,,
SJM,2026-03-01,11,0,1,0,upgrade_1,-17.92151789564468,,
SJM,2026-04-01,12,0,1,0,upgrade_1,,,
SLB,2026-02-01,28,1,-2,1,downgrade_wave_2,0.4133939644481055,,
SLB,2026-03-01,28,1,0,0,no_change,0.3700818075574652,,
SLB,2026-04-01,28,1,0,0,no_change,,,
SLGN,2026-02-01,15,0,-1,0,downgrade_1,10.081112398609516,,
SLGN,2026-03-01,15,0,0,0,no_change,-21.16545265348594,,
SLGN,2026-04-01,15,0,0,0,no_change,,,
SLM,2026-02-01,10,2,0,1,no_change,-29.31860036832412,,
SLM,2026-03-01,10,2,0,0,no_change,10.138740661686253,,
SLM,2026-04-01,10,1,0,-1,no_change,,,
SMCI,2026-02-01,14,3,0,0,no_change,5.393335623497086,,
SMCI,2026-03-01,14,3,0,0,no_change,-34.9799320778018,,
SMCI,2026-04-01,11,5,-3,2,downgrade_wave_3,,,
SMG,2026-02-01,8,0,-1,0,downgrade_1,8.221737776393656,,
SMG,2026-03-01,8,0,0,0,no_change,-14.261266400456375,,
SMG,2026-04-01,7,0,-1,0,downgrade_1,,,
SMMT,2026-02-01,18,1,0,0,no_change,4.350828729281764,,
SMMT,2026-03-01,18,1,0,0,no_change,2.350813743218816,,
SMMT,2026-04-01,17,1,-1,0,downgrade_1,,,
SN,2026-02-01,20,0,0,0,no_change,-2.0812182741116847,,
SN,2026-03-01,20,0,0,0,no_change,-20.550174981687963,,
SN,2026-04-01,20,0,0,0,no_change,,,
SNA,2026-02-01,7,1,0,0,no_change,4.8428068066974195,,
SNA,2026-03-01,7,1,0,0,no_change,-7.429520793312916,,
SNA,2026-04-01,7,1,0,0,no_change,,,
SNDK,2026-02-01,20,0,1,0,upgrade_1,-1.8811279826464244,,
SNDK,2026-03-01,19,0,-1,0,downgrade_1,-9.893603626290604,,
SNDK,2026-04-01,21,0,2,0,upgrade_wave_2,,,
SNDR,2026-02-01,14,0,1,0,upgrade_1,4.098360655737721,,
SNDR,2026-03-01,13,1,-1,1,downgrade_1,-9.725158562367852,,
SNDR,2026-04-01,13,0,0,-1,no_change,,,
SNOW,2026-02-01,49,1,1,0,upgrade_1,-13.964711987545408,,
SNOW,2026-03-01,48,1,-1,0,downgrade_1,-8.752449379490535,,
SNOW,2026-04-01,50,1,2,0,upgrade_wave_2,,,
SNPS,2026-02-01,25,1,-1,0,downgrade_1,-8.770949120110084,,
SNPS,2026-03-01,24,1,-1,0,downgrade_1,-7.4541062801932405,,
SNPS,2026-04-01,24,1,0,0,no_change,,,
SNX,2026-02-01,14,0,0,0,no_change,-1.5755971513203515,,
SNX,2026-03-01,14,0,0,0,no_change,2.117211912505579,,
SNX,2026-04-01,14,0,0,0,no_change,,,
SO,2026-02-01,13,3,0,1,no_change,8.375321912439816,,
SO,2026-03-01,14,2,1,-1,upgrade_1,-0.46210720887244205,,
SO,2026-04-01,14,1,0,-1,no_change,,,
SOFI,2026-02-01,12,4,0,1,no_change,-18.41297676457694,,
SOFI,2026-03-01,14,4,2,0,upgrade_wave_2,-14.695945945945954,,
SOFI,2026-04-01,14,4,0,0,no_change,,,
SOLV,2026-02-01,12,1,1,0,upgrade_1,-8.003118097960238,,
SOLV,2026-03-01,12,1,0,0,no_change,-14.487870619946086,,
SOLV,2026-04-01,11,2,-1,1,downgrade_1,,,
SON,2026-02-01,8,0,0,0,no_change,15.645833333333336,,
SON,2026-03-01,8,0,0,0,no_change,-5.826102355232865,,
SON,2026-04-01,8,0,0,0,no_change,,,
SPG,2026-02-01,12,0,1,0,upgrade_1,5.561653860226845,,
SPG,2026-03-01,12,0,0,0,no_change,-10.54697081187147,,
SPG,2026-04-01,12,0,0,0,no_change,,,
SPGI,2026-02-01,30,0,-1,0,downgrade_1,-15.877527046742069,,
SPGI,2026-03-01,31,0,1,0,upgrade_1,-5.496967502489369,,
SPGI,2026-04-01,31,0,0,0,no_change,,,
SPOT,2026-02-01,37,0,2,-1,upgrade_wave_2,3.919256520435699,,
SPOT,2026-03-01,38,0,1,0,upgrade_1,-7.756243445838362,,
SPOT,2026-04-01,39,0,1,0,upgrade_1,,,
SRE,2026-02-01,15,0,0,0,no_change,9.596598092173302,,
SRE,2026-03-01,16,0,1,0,upgrade_1,0.3220110106990859,,
SRE,2026-04-01,17,0,1,0,upgrade_1,,,
SRPT,2026-02-01,12,5,0,0,no_change,-21.976401179941007,,
SRPT,2026-03-01,12,5,0,0,no_change,22.19570405727922,,
SRPT,2026-04-01,13,5,1,0,upgrade_1,,,
SSB,2026-02-01,15,0,0,0,no_change,-3.6646144825564386,,
SSB,2026-03-01,15,0,0,0,no_change,-8.432147562582347,,
SSB,2026-04-01,16,0,1,0,upgrade_1,,,
SSD,2026-02-01,5,0,0,0,no_change,7.91944790134631,,
SSD,2026-03-01,5,0,0,0,no_change,-13.638477036730901,,
SSD,2026-04-01,5,0,0,0,no_change,,,
SSNC,2026-02-01,13,0,0,0,no_change,-8.682378800830381,,
SSNC,2026-03-01,13,0,0,0,no_change,-11.47562757338292,,
SSNC,2026-04-01,13,0,0,0,no_change,,,
ST,2026-02-01,15,1,0,0,no_change,2.0526163631107153,,
ST,2026-03-01,15,1,0,0,no_change,-10.578468130690954,,
ST,2026-04-01,15,1,0,0,no_change,,,
STAG,2026-02-01,8,1,-1,1,downgrade_1,4.958677685950419,,
STAG,2026-03-01,8,1,0,0,no_change,-7.980622131565518,,
STAG,2026-04-01,8,1,0,0,no_change,,,
STE,2026-02-01,9,0,0,0,no_change,-7.330540746382342,,
STE,2026-03-01,9,0,0,0,no_change,-13.065187239944521,,
STE,2026-04-01,10,0,1,0,upgrade_1,,,
STLD,2026-02-01,14,0,-1,0,downgrade_1,9.957119786155811,,
STLD,2026-03-01,14,0,0,0,no_change,-11.054729974628486,,
STLD,2026-04-01,14,0,0,0,no_change,,,
STT,2026-02-01,15,1,-2,0,downgrade_wave_2,-3.782668500687769,,
STT,2026-03-01,15,1,0,0,no_change,-4.042917120199041,,
STT,2026-04-01,15,1,0,0,no_change,,,
STWD,2026-02-01,11,0,0,0,no_change,0.0557724484104849,,
STWD,2026-03-01,11,0,0,0,no_change,-2.47052217855136,,
STWD,2026-04-01,11,0,0,0,no_change,,,
STZ,2026-02-01,16,2,-1,0,downgrade_1,-0.43395022335671607,,
STZ,2026-03-01,16,2,0,0,no_change,-4.345622703661478,,
STZ,2026-04-01,17,2,1,0,upgrade_1,,,
SUI,2026-02-01,13,1,1,0,upgrade_1,7.047006199482064,,
SUI,2026-03-01,13,1,0,0,no_change,-7.518686794665108,,
SUI,2026-04-01,15,1,2,0,upgrade_wave_2,,,
SW,2026-02-01,21,0,-2,0,downgrade_wave_2,8.575546480903196,,
SW,2026-03-01,22,0,1,0,upgrade_1,-18.634333120612634,,
SW,2026-04-01,24,0,2,0,upgrade_wave_2,,,
SWK,2026-02-01,9,1,0,0,no_change,3.775743707093815,,
SWK,2026-03-01,10,1,1,0,upgrade_1,-22.04879176783443,,
SWK,2026-04-01,10,1,0,0,no_change,,,
SWKS,2026-02-01,11,1,0,0,no_change,4.286226685796279,,
SWKS,2026-03-01,11,1,0,0,no_change,-11.883182275931514,,
SWKS,2026-04-01,10,1,-1,0,downgrade_1,,,
SYF,2026-02-01,19,0,1,0,upgrade_1,-5.466060856395427,,
SYF,2026-03-01,20,0,1,0,upgrade_1,-4.485602662422217,,
SYF,2026-04-01,20,0,0,0,no_change,,,
SYK,2026-02-01,27,0,0,0,no_change,4.0669985929213,,
SYK,2026-03-01,28,0,1,0,upgrade_1,-15.836473442419852,,
SYK,2026-04-01,27,0,-1,0,downgrade_1,,,
SYY,2026-02-01,14,0,0,-1,no_change,4.9612403100775415,,
SYY,2026-03-01,14,0,0,0,no_change,-23.979815708644146,,
SYY,2026-04-01,14,0,0,0,no_change,,,
T,2026-02-01,21,1,0,0,no_change,9.385730637161394,,
T,2026-03-01,21,1,0,0,no_change,2.7490182077829273,,
T,2026-04-01,21,0,0,-1,no_change,,,
TAP,2026-02-01,9,3,0,1,no_change,0.04163197335553814,,
TAP,2026-03-01,9,5,0,2,no_change,-12.390283731373753,,
TAP,2026-04-01,9,5,0,0,no_change,,,
TDC,2026-02-01,8,2,0,0,no_change,6.451612903225801,,
TDC,2026-03-01,8,2,0,0,no_change,-21.403620196887896,,
TDC,2026-04-01,8,2,0,0,no_change,,,
TDG,2026-02-01,19,1,0,0,no_change,-7.0891183434439675,,
TDG,2026-03-01,18,1,-1,0,downgrade_1,-13.0420098404194,,
TDG,2026-04-01,17,1,-1,0,downgrade_1,,,
TDY,2026-02-01,13,0,0,0,no_change,10.631952281154277,,
TDY,2026-03-01,13,0,0,0,no_change,-14.246072529731313,,
TDY,2026-04-01,13,0,0,0,no_change,,,
TEAM,2026-02-01,30,0,-1,0,downgrade_1,-33.677441191402956,,
TEAM,2026-03-01,30,0,0,0,no_change,-10.9809663250366,,
TEAM,2026-04-01,31,0,1,0,upgrade_1,,,
TECH,2026-02-01,18,0,0,0,no_change,-11.078171321579033,,
TECH,2026-03-01,17,0,-1,0,downgrade_1,-11.796610169491528,,
TECH,2026-04-01,17,0,0,0,no_change,,,
TEM,2026-02-01,12,0,1,0,upgrade_1,-14.075560013373456,,
TEM,2026-03-01,14,0,2,0,upgrade_wave_2,-20.431924882629115,,
TEM,2026-04-01,14,0,0,0,no_change,,,
TER,2026-02-01,15,1,-1,0,downgrade_1,26.206181290188766,,
TER,2026-03-01,15,1,0,0,no_change,-13.648720432459438,,
TER,2026-04-01,15,1,0,0,no_change,,,
TFC,2026-02-01,14,1,1,1,upgrade_1,-4.122909373784534,,
TFC,2026-03-01,15,1,1,0,upgrade_1,-9.470695599269929,,
TFC,2026-04-01,16,2,1,1,upgrade_1,,,
TFSL,2026-02-01,0,3,0,0,no_change,1.8117229129662515,,
TFSL,2026-03-01,0,3,0,0,no_change,-2.068473609129806,,
